director_ids,director_names,movie_id,title,review_count_user,review_count_critic,metascore,rating_value,rating_count,release_date,runtime,movie_year,opening_weekend_value,gross_value,budget_value,color_Black_and_White,color_Color,language_Arabic,language_Dutch,language_English,language_French,language_German,language_Greek,language_Hindi,language_Italian,language_Japanese,language_Mandarin,language_Other,language_Portuguese,language_Russian,language_Spanish,language_Swedish,language_Turkish,genre_Action,genre_Adult,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Film_Noir,genre_Game_Show,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_None,genre_Reality_TV,genre_Romance,genre_Sci_Fi,genre_Short,genre_Sport,genre_Talk_Show,genre_Thriller,genre_War,genre_Western,title_category_TV,title_category_movie,title_category_video,title_subcategory_TV_episode,title_subcategory_TV_miniseries,title_subcategory_TV_movie,title_subcategory_TV_series,title_subcategory_TV_short,title_subcategory_movie,title_subcategory_video,birthYear,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,clean_director_names,FirstName,Gender,CareerStartYear,Career_Year_Number,Film,Ceremony,Name,Award_Actor,Award_Actor in a Leading Role,Award_Actor in a Supporting Role,Award_Actress,Award_Actress in a Leading Role,Award_Actress in a Supporting Role,Award_Assistant Director,Award_Directing,Award_Directing (Comedy Picture),Award_Directing (Dramatic Picture),Winner_Actor,Winner_Actor in a Leading Role,Winner_Actor in a Supporting Role,Winner_Actress,Winner_Actress in a Leading Role,Winner_Actress in a Supporting Role,Winner_Assistant Director,Winner_Directing,Winner_Directing (Comedy Picture),Winner_Directing (Dramatic Picture),awards_nominated,awards_won
nm0001754,Todd Solondz,tt0114906,Welcome to the Dollhouse (1995) - IMDb,175,75,83,7.5,26974, 31 October 1996 (Netherlands)    See more »,88.0,1995,7657228.5408116,9581074.578602713,1606552.0148568791,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1959,1,0,0,4,6.93,todd solondz,todd,Male,1984,12,Welcome to the Dollhouse,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0378893,Stephen Herek,tt0115433,101 Dalmatians (1996) - IMDb,71,50,49,5.6,76125, 27 November 1996 (USA)    See more »,103.0,1996,87692414.87122072,264948320.50730708,145915763.79852006,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1958,0,1,0,8,6.65,stephen herek,stephen,Male,1986,11,101 Dalmatians,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000228,Kevin Spacey,tt0115495,Albino Alligator (1996) - IMDb,69,35,48,6.1,6689, 17 January 1997 (USA)    See more »,97.0,1996,365859.45843082265,634846.4140475665,9727717.586568004,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1959,0,0,0,4,8.48,kevin spacey,kevin,Male,1996,1,Albino Alligator,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0773603,Julian Schnabel,tt0115632,A graffiti királya (1996) - IMDb,80,43,65,6.9,16191, 9 August 1996 (USA)    See more »,108.0,1996,163159.1159924705,5762682.38839123,6420293.607134883,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1951,1,0,0,3,7.4,julian schnabel,julian,Male,1996,1,A graffiti királya,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0431918,Mike Judge,tt0115641,Beavis és Butt-head lenyomja Amerikát (1996) - IMDb,153,63,64,6.8,43661, 10 July 1997 (Hungary)    See more »,81.0,1996,39133115.6188853,122707633.93777393,23346522.20776321,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1962,0,0,0,4,7.32,mike judge,mike,Male,1975,22,Beavis és Butt-head lenyomja Amerikát,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001804,Stanley Tucci,tt0115678,Olasz módra (1996) - IMDb,85,53,80,7.3,13216, 20 September 1996 (USA)    See more »,109.0,1996,361758.2526963256,23115078.405400068,7976728.420985764,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1960,0,0,1,4,7.32,stanley tucci,stanley,Male,1996,1,Olasz módra,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001714,Campbell Scott,tt0115678,Olasz módra (1996) - IMDb,85,53,80,7.3,13216, 20 September 1996 (USA)    See more »,109.0,1996,361758.2526963256,23115078.405400068,7976728.420985764,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1961,0,0,1,4,6.92,campbell scott,campbell,Female,1996,1,Olasz módra,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0905154,Lana Wachowski,tt0115736,Fülledtség (1996) - IMDb,209,118,61,7.4,41870, 4 October 1996 (USA)    See more »,108.0,1996,1752744.0458348577,7390209.307908267,8754945.827911204,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1965,0,0,1,8,7.7,lana wachowski,lana,Male,1996,1,Fülledtség,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0905152,Lilly Wachowski,tt0115736,Fülledtség (1996) - IMDb,209,118,61,7.4,41870, 4 October 1996 (USA)    See more »,108.0,1996,1752744.0458348577,7390209.307908267,8754945.827911204,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1967,0,0,1,8,7.7,lilly wachowski,lilly,Female,1996,1,Fülledtség,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0002137,Arthur Hiller,tt0115836,Idegroncs-derbi (1996) - IMDb,31,13,15,4.9,3547, 23 August 1996 (USA)    See more »,89.0,1996,3168282.5981618874,6437332.677259515,33074239.794331215,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1923,1,0,0,8,7.08,arthur hiller,arthur,Female,1951,46,Idegroncs-derbi,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001226,James Foley,tt0115862,The Chamber (1996) - IMDb,48,38,45,6.0,10623, 11 October 1996 (USA)    See more »,113.0,1996,10918575.045798073,28021315.027578194,97277175.86568004,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1953,1,0,0,3,7.93,james foley,james,Female,1984,13,The Chamber,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0668247,Alexander Payne,tt0115906,Citizen Ruth (1996) - IMDb,51,44,64,7.0,5900, 13 December 1996 (USA)    See more »,106.0,1996,51963.52180392897,297969.71739416453,5836630.5519408025,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1961,0,1,0,4,7.45,alexander payne,alexander,Male,1985,12,Citizen Ruth,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001880,Edward Zwick,tt0115956,Curaj în linia întâi (1996) - IMDb,107,65,77,6.6,40889, 12 July 1996 (USA)    See more »,116.0,1996,24321239.509937324,114628507.67038491,89495001.79642564,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1952,0,0,1,4,7.43,edward zwick,edward,Male,1976,21,Curaj în linia întâi,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0569790,Douglas McGrath,tt0116191,Jane Austens Emma (1996) - IMDb,144,49,66,6.8,28253, 10 April 1997 (Germany)    See more »,120.0,1996,468193.10189800075,43194729.54280504,11673261.103881605,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1958,0,0,1,4,7.35,douglas mcgrath,douglas,Male,1996,1,Jane Austens Emma,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0005237,Anthony Minghella,tt0116209,Az angol beteg (1996) - IMDb,460,114,87,7.4,145281, 1 May 1997 (Hungary)    See more »,162.0,1996,541715.1914172817,153019779.76394448,52529674.967467226,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1954,0,0,0,4,7.3,anthony minghella,anthony,Male,1990,7,Az angol beteg,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0751080,Chuck Russell,tt0116213,Eraser (1996) - IMDb,131,81,56,6.1,85697, 21 June 1996 (USA)    See more »,115.0,1996,47795089.75873464,196943712.63584328,194554351.73136008,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1958,1,0,0,4,6.5,chuck russell,chuck,Male,1987,10,Eraser,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001716,Tony Scott,tt0116277,Fanul fanatic (1996) - IMDb,90,52,32,5.8,39078, 16 August 1996 (USA)    See more »,116.0,1996,12201293.28774162,36136118.671987705,107004893.45224805,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1944,0,1,0,8,6.65,tony scott,tony,Male,1969,28,Fanul fanatic,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001054,Joel Coen,tt0116282,Fargo - Blutiger Schnee (1996) - IMDb,826,202,85,8.1,465496, 14 November 1996 (Germany)    See more »,98.0,1996,267125.0704706747,50355284.948386095,13618804.621195206,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1954,0,0,1,6,7.5,joel coen,joel,Male,1984,13,Fargo - Blutiger Schnee,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001053,Ethan Coen,tt0116282,Fargo - Blutiger Schnee (1996) - IMDb,826,202,85,8.1,465496, 14 November 1996 (Germany)    See more »,98.0,1996,267125.0704706747,50355284.948386095,13618804.621195206,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1957,0,0,1,6,7.5,ethan coen,ethan,Male,1984,13,Fargo - Blutiger Schnee,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0933505,Hugh Wilson,tt0116313,The First Wives Club (1996) - IMDb,117,50,58,6.2,32549, 16 January 1997 (Netherlands)    See more »,103.0,1996,36796864.16133775,205146705.82234907,50584131.45015362,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1943,0,0,1,4,7.82,hugh wilson,hugh,Male,1976,21,The First Wives Club,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001675,Robert Rodriguez,tt0116367,Une nuit en enfer (1996) - IMDb,594,166,52,7.3,223930, 26 June 1996 (France)    See more »,108.0,1996,19844543.87659873,50105216.457931705,36965326.828958414,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,0,0,1,4,6.42,robert rodriguez,robert,Male,1991,6,Une nuit en enfer,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000386,Roland Emmerich,tt0116629,A függetlenség napja (1996) - IMDb,865,184,59,6.9,441092, 24 October 1996 (Hungary)    See more »,145.0,1996,97666284.56914276,595577678.4811763,145915763.79852006,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1955,0,0,1,4,5.98,roland emmerich,roland,Male,1979,18,A függetlenség napja,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000338,Francis Ford Coppola,tt0116669,Jack (1996) - IMDb,72,41,31,5.8,47369, 9 August 1996 (USA)    See more »,113.0,1996,21773542.491841096,113983342.0935215,87549458.27911204,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1939,0,1,0,4,8.65,francis ford coppola,francis,Female,1962,35,Jack,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001081,Cameron Crowe,tt0116695,Jerry Maguire (1996) - IMDb,319,106,77,7.3,193270, 13 December 1996 (USA)    See more »,139.0,1996,33238241.330666684,298875994.3664866,97277175.86568004,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1957,0,0,1,8,7.2,cameron crowe,cameron,Male,1989,8,Jerry Maguire,69.0,Tom Cruise,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
nm0000265,Robert Altman,tt0116745,Kansas City (1996) - IMDb,44,33,57,6.3,3570, 15 August 1996 (Netherlands)    See more »,116.0,1996,840830.833943144,2514667.5258027967,36965326.828958414,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1925,1,0,0,8,7.6,robert altman,robert,Male,1951,46,Kansas City,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001274,Paul Michael Glaser,tt0116756,Kazaam (1996) - IMDb,96,16,24,2.8,19911, 17 July 1996 (USA)    See more »,93.0,1996,13873670.821963288,36725209.79359509,38910870.346272014,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1943,0,0,1,4,6.92,paul michael glaser,paul,Male,1976,21,Kazaam,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000626,John Sayles,tt0116905,Lone Star (1996) - IMDb,173,67,78,7.6,23523, 21 June 1996 (USA)    See more »,135.0,1996,7480614.824070795,25817290.489641342,9727717.586568004,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1950,0,0,1,4,7.32,john sayles,john,Male,1979,18,Lone Star,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001317,Renny Harlin,tt0116908,The Long Kiss Goodnight (1996) - IMDb,284,96,44,6.7,61393, 11 October 1996 (USA)    See more »,121.0,1996,17637058.216744576,64841173.56774707,126460328.62538406,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1959,0,1,0,8,6.25,renny harlin,renny,Male,1980,17,The Long Kiss Goodnight,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000186,David Lynch,tt0116922,Lost Highway (1997) - IMDb,456,135,52,7.6,100163, 15 January 1997 (France)    See more »,134.0,1997,400926.7211468475,7156213.065918457,28272769.579252094,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1946,0,1,0,8,7.78,david lynch,david,Male,1966,32,Lost Highway,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000318,Tim Burton,tt0116996,Mars Attacks! (1996) - IMDb,409,134,52,6.3,175414, 6 March 1997 (Netherlands)    See more »,106.0,1996,18257509.55430754,73452454.6257093,136188046.21195206,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1958,0,0,1,4,7.43,tim burton,tim,Male,1971,26,Mars Attacks!,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0952360,Jerry Zaks,tt0116999,Simples secrets (1996) - IMDb,71,45,68,6.7,20626, 10 June 1998 (France)    See more »,98.0,1996,112333.73714617,24868925.574409243,44747500.89821282,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1946,1,0,0,4,7.22,jerry zaks,jerry,Male,1981,16,Simples secrets,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001403,Neil Jordan,tt0117039,Michael Collins (1996) - IMDb,93,44,60,7.1,24554, 20 March 1997 (Netherlands)    See more »,133.0,1996,363917.80600054364,21461218.554376192,54475218.484780826,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1950,0,0,1,8,7.4,neil jordan,neil,Male,1982,15,Michael Collins,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001723,Tom Shadyac,tt0117218,Bölcsek kövére (1996) - IMDb,101,57,62,5.6,88521, 14 November 1996 (Hungary)    See more »,95.0,1996,49416805.33976546,250526364.39346853,105059349.93493445,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1958,0,1,0,8,6.55,tom shadyac,tom,Male,1991,6,Bölcsek kövére,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001232,Milos Forman,tt0117318,Lud verzus Larry Flynt (1996) - IMDb,127,67,79,7.3,73170, 6 March 1997 (Slovakia)    See more »,129.0,1996,1182213.409382644,39283076.16765632,70039566.62328963,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1932,1,0,0,4,7.98,milos forman,milos,Male,1960,37,Lud verzus Larry Flynt,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0005509,Jon Turteltaub,tt0117333,A csodabogár (1996) - IMDb,120,52,41,6.4,64833, 7 November 1996 (Hungary)    See more »,123.0,1996,31517804.980480336,203567224.0999921,62257392.55403523,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1963,0,1,0,4,6.72,jon turteltaub,jon,Male,1989,8,A csodabogár,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0387706,Gregory Hoblit,tt0117381,Primal Fear (1996) - IMDb,247,81,47,7.7,135300, 3 April 1996 (USA)    See more »,129.0,1996,571046.2054843016,109065743.49720228,58366305.519408025,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1944,0,1,0,8,7.7,gregory hoblit,gregory,Male,1981,16,Primal Fear,69.0,Edward Norton,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nm0000165,Ron Howard,tt0117438,Váltságdíj (1996) - IMDb,161,77,60,6.6,100855, 23 January 1997 (Hungary)    See more »,121.0,1996,66568888.19623169,265467119.14163393,155643481.38508806,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1954,0,0,1,4,8.12,ron howard,ron,Male,1969,28,Váltságdíj,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
