director_ids,director_names,movie_id,title,review_count_user,review_count_critic,metascore,rating_value,rating_count,release_date,runtime,movie_year,Opening_Weekend_inflation,Budget_value_inflation,gross_value_inflation,color_Black_and_White,color_Color,language_Arabic,language_Dutch,language_English,language_French,language_German,language_Greek,language_Hindi,language_Italian,language_Japanese,language_Mandarin,language_Other,language_Portuguese,language_Russian,language_Spanish,language_Swedish,language_Turkish,genre_Action,genre_Adult,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Film_Noir,genre_Game_Show,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_None,genre_Reality_TV,genre_Romance,genre_Sci_Fi,genre_Short,genre_Sport,genre_Talk_Show,genre_Thriller,genre_War,genre_Western,title_category_TV,title_category_movie,title_category_video,title_subcategory_TV_episode,title_subcategory_TV_miniseries,title_subcategory_TV_movie,title_subcategory_TV_series,title_subcategory_TV_short,title_subcategory_movie,title_subcategory_video,birthYear,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,Gender,Film,Ceremony,Name,Award_Actor,Award_Actor in a Leading Role,Award_Actor in a Supporting Role,Award_Actress,Award_Actress in a Leading Role,Award_Actress in a Supporting Role,Award_Assistant Director,Award_Directing,Award_Directing (Comedy Picture),Award_Directing (Dramatic Picture),Winner_Actor,Winner_Actor in a Leading Role,Winner_Actor in a Supporting Role,Winner_Actress,Winner_Actress in a Leading Role,Winner_Actress in a Supporting Role,Winner_Assistant Director,Winner_Directing,Winner_Directing (Comedy Picture),Winner_Directing (Dramatic Picture)
nm0000126,Kevin Costner,tt0119925,The Postman (1997) - IMDb,378,80,29,6,57266, 19 February 1998 (Netherlands)    See more »,177,1997,9785752.183,148823565.7,32728889.78,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1955,0,0,0,8,6.75,Male,The Postman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001566,Mike Nichols,tt0119942,Primary Colors (1998) - IMDb,157,121,70,6.7,24234, 20 March 1998 (USA)    See more »,143,1998,21755323.24,117397230.3,70377033.32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1931,1,0,0,8,7.6,Male,Primary Colors,71,Kathy Bates,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0858525,Betty Thomas,tt0119951,Private Parts (1997) - IMDb,100,32,67,6.8,29701, 17 July 1997 (Netherlands)    See more »,109,1997,27190684.94,37205891.43,76640687.37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1947,0,1,0,4,5.82,Female,Private Parts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000338,Francis Ford Coppola,tt0119978,The Rainmaker (1997) - IMDb,141,91,72,7.1,47299, 21 November 1997 (USA)    See more »,135,1997,19768433.29,74411782.87,85307029.62,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1939,0,1,0,4,8.65,Female,The Rainmaker,29,Katharine Hepburn,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001382,Peter Hyams,tt0120004,A bestia (1997) - IMDb,166,93,55,5.7,19610, 7 August 1997 (Hungary)    See more »,110,1997,16861976.02,74411782.87,63115099.43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1943,1,0,0,8,6.22,Male,A bestia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0298807,Antoine Fuqua,tt0120008,Gyilkosok gyilkosa (1998) - IMDb,170,102,42,6.1,23669, 4 June 1998 (Hungary)    See more »,87,1998,3973444.716,54183337.04,34257543.08,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1965,1,0,0,8,7.1,Male,Gyilkosok gyilkosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0637518,Phillip Noyce,tt0120053,The Saint (1997) - IMDb,184,64,50,6.2,52715, 4 April 1997 (USA)    See more »,116,1997,30283499.08,126500030.9,114139184.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1950,0,1,0,4,6.98,Male,The Saint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000127,Wes Craven,tt0120082,Sikoly 2. (1997) - IMDb,494,193,63,6.1,127805, 18 February 1999 (Hungary)    See more »,120,1997,61389720.87,44647069.72,188511785.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1939,0,0,1,4,6.85,Male,Sikoly 2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0622695,Gregory Nava,tt0120094,Dalok szárnyán (1997) - IMDb,154,37,65,6.7,19481, 21 March 1997 (USA)    See more »,127,1997,21608664.58,37205891.43,65896894.64,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1949,0,1,0,1,6.7,Male,Dalok szárnyán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000269,Jean-Jacques Annaud,tt0120102,Sapte ani în Tibet (1997) - IMDb,119,74,55,7,98126, 10 October 1997 (USA)    See more »,136,1997,18726670.19,130220620,70507971.45,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1943,1,0,0,4,7.28,Male,Sapte ani în Tibet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0398185,Peter Howitt,tt0120148,Sliding Doors (1998) - IMDb,278,89,59,6.8,53440, 1 May 1998 (UK)    See more »,99,1998,1507772.363,16255001.11,21462913.83,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1957,0,1,0,4,6.45,Male,Sliding Doors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0863387,George Tillman Jr.,tt0120169,Soul Food (1997) - IMDb,30,32,68,6.9,5387, 26 September 1997 (USA)    See more »,115,1997,20831387,13952209.29,80904316.96,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1969,0,1,0,6,7.1,Male,Soul Food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000519,David Mamet,tt0120176,A spanyol fogoly (1997) - IMDb,263,97,70,7.3,18910, 15 May 1998 (USA)    See more »,110,1997,230696.9901,18602945.72,18975004.63,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1947,0,0,1,8,7.25,Male,A spanyol fogoly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0228147,Mark A.Z. Dippé,tt0120177,Spawn (1997) - IMDb,210,70,34,5.2,53597, 25 September 1998 (Estonia)    See more »,96,1997,39457091.56,74411782.87,102255479.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1956,0,1,0,4,7.12,Male,Spawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000957,Jan de Bont,tt0120179,Скорость 2: Контроль над круизом (1997) - IMDb,249,80,23,3.7,61386, 13 November 1997 (Russia)    See more »,121,1997,30060392.09,297647131.5,89421376.15,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1943,0,0,0,4,6.52,Male,Скорость 2: Контроль над круизом,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001469,Barry Levinson,tt0120184,Sphere (1998) - IMDb,278,108,35,6,83263, 7 May 1998 (Slovakia)    See more »,134,1998,29957542.61,144488898.8,66783431.86,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1942,0,0,1,8,6.82,Male,Sphere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0751102,David O. Russell,tt0120188,Sivatagi cápák (1999) - IMDb,561,149,82,7.1,139507, 24 February 2000 (Hungary)    See more »,114,1999,27788925.65,131512954,106353712.3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1958,0,1,0,8,7.2,Male,Sivatagi cápák,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000682,Paul Verhoeven,tt0120201,Csillagközi invázió (1997) - IMDb,1055,172,51,7.2,225285, 15 January 1998 (Hungary)    See more »,129,1997,41035815.67,195330930,101758234,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1938,1,0,0,4,7.08,Male,Csillagközi invázió,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0272704,Guy Ferland,tt0120303,Hazudozni Amerikában (1997) - IMDb,26,22,65,6.3,1855, 15 October 1997 (USA)    See more »,101,1997,21337.57874,7441178.287,469385.8057,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1966,1,0,0,4,7.48,Male,Hazudozni Amerikában,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0264220,Chris Eyre,tt0120321,Smoke Signals (1998) - IMDb,132,56,76,7.2,8316, 26 June 1998 (USA)    See more »,89,1998,78699.49094,3612222.469,12135803.22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1969,1,0,0,4,6.8,Female,Smoke Signals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000600,Sam Raimi,tt0120324,Szimpla ügy (1998) - IMDb,420,124,82,7.5,51688, 22 January 1999 (USA)    See more »,121,1998,705400.2221,54183337.04,29460858.41,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1959,0,0,1,4,7.22,Female,Szimpla ügy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000116,James Cameron,tt0120338,Titanic (1997) - IMDb,2542,314,74,7.7,814710, 22 January 1998 (Hungary)    See more »,194,1997,53275359.64,372058914.3,1225324508,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1954,0,0,1,4,8.12,Male,Titanic,70,Kate Winslet,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0006854,Roger Spottiswoode,tt0120347,Tomorrow Never Dies (1997) - IMDb,330,159,52,6.5,151574, 19 December 1997 (Sweden)    See more »,119,1997,11347796.89,204632402.9,233154452.3,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1945,1,0,0,4,6.85,Male,Tomorrow Never Dies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0005124,John Lasseter,tt0120363,Toy Story 2 (1999) - IMDb,518,192,88,7.9,394304, 17 February 2000 (Netherlands)    See more »,92,1999,100631676.6,157815544.8,431052814.6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1957,0,0,1,4,7.65,Male,Toy Story 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0638630,Roger Nygard,tt0120370,Trekkies (1997) - IMDb,76,42,64,7,4450, 8 November 2002 (Hungary)    See more »,86,1997,233719.9688,697610.4644,1148121.721,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1962,0,1,0,4,7.62,Male,Trekkies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001837,Peter Weir,tt0120382,Truman Show (1998) - IMDb,925,217,90,8.1,691431, 8 October 1998 (Hungary)    See more »,103,1998,56968579.1,108366674.1,226853639.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1944,1,0,0,3,7.6,Male,Truman Show,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000231,Oliver Stone,tt0120399,U Turn (1997) - IMDb,212,111,54,6.8,42717, 3 October 1997 (USA)    See more »,125,1997,5079422.71,35345596.86,12340078.01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1946,0,1,0,4,7.65,Male,U Turn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0638033,Victor Nunez,tt0120402,Ulee aranya (1997) - IMDb,58,61,77,7.1,5826, 18 July 1997 (USA)    See more »,113,1997,166613.5627,5022795.344,16844476.23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1945,1,0,0,4,6.78,Male,Ulee aranya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0413875,Mick Jackson,tt0120461,Volcano (1997) - IMDb,185,85,55,5.4,59233, 25 April 1997 (USA)    See more »,104,1997,27126331.77,167426511.5,88315832.85,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1943,1,0,0,4,6.65,Male,Volcano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0424682,Bryan Johnson,tt0120467,Vulgar (2000) - IMDb,119,30,5,5.3,3579, 13 September 2000 (Canada)    See more »,87,2000,15963.71482,204291.9673,25373.06234,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1967,0,0,1,8,6.7,Male,Vulgar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0178997,Frank Coraci,tt0120484,Waterboy (1998) - IMDb,300,108,41,6.1,121536, 9 June 1999 (France)    See more »,90,1998,71186196.44,36122224.69,291663940.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1966,1,0,0,4,6.28,Female,Waterboy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0935863,Michael Winterbottom,tt0120490,Welcome to Sarajevo (1997) - IMDb,55,59,72,6.9,5953, 12 March 1998 (Netherlands)    See more »,103,1997,166075.9376,16742651.15,631845.3307,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1961,1,0,0,4,6.3,Male,Welcome to Sarajevo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000095,Woody Allen,tt0120533,Celebrity (1998) - IMDb,162,113,41,6.3,20901, 27 January 1999 (France)    See more »,113,1998,2868128.12,21673334.82,9089247.564,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1935,0,1,0,4,7.88,Male,Celebrity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0160602,Mark Christopher,tt0120577,Studio 54 (1998) - IMDb,183,63,33,5.8,27987, 10 December 1998 (Germany)    See more »,93,1998,11941162.22,23479446.05,29935807.87,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1963,0,0,1,3,6.17,Male,Studio 54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0443411,Tony Kaye,tt0120586,American History X (1998) - IMDb,1433,161,62,8.6,801020, 12 May 1999 (Netherlands)    See more »,119,1998,281890.6171,13545834.26,12123053.88,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1952,1,0,0,3,8.2,Female,American History X,71,Edward Norton,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000881,Michael Bay,tt0120591,Armageddon (1998) - IMDb,1174,164,42,6.6,328933, 10 September 1998 (Hungary)    See more »,151,1998,65182503.89,252855572.9,364063966.1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1965,0,1,0,4,6.42,Male,Armageddon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0802551,Gary Sinyor,tt0120596,The Bachelor (1999) - IMDb,104,73,31,5,14863, 5 November 1999 (USA)    See more »,101,1999,13116730.29,89428808.71,38105441.79,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1962,0,1,0,3,5.7,Male,The Bachelor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0005069,Spike Jonze,tt0120601,Being John Malkovich (1999) - IMDb,843,242,90,7.8,258374, 30 March 2000 (Netherlands)    See more »,112,1999,1118247.634,22795578.69,40083265.11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1969,0,1,0,4,7.42,Male,Being John Malkovich,72,Catherine Keener,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001129,Jonathan Demme,tt0120603,Beloved (1998) - IMDb,207,78,57,5.9,6137, 16 October 1998 (USA)    See more »,172,1998,14747893.4,144488898.8,41257083.82,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1944,1,0,0,4,7.68,Male,Beloved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0939202,Kirk Wong,tt0120609,The Big Hit (1998) - IMDb,169,55,31,6.1,25076, 13 August 1998 (Netherlands)    See more »,91,1998,19523022.13,23479446.05,48859222.74,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1949,0,1,0,4,6.1,Male,The Big Hit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0635759,Stephen Norrington,tt0120611,Penge (1998) - IMDb,586,185,45,7.1,196078, 21 January 1999 (Hungary)    See more »,120,1998,30837283.14,81275005.56,126429709.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1964,0,0,1,4,6.12,Male,Penge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001282,Tony Goldwyn,tt0120613,Séta a Holdon (1999) - IMDb,114,48,70,6.6,6886, 16 December 1999 (Hungary)    See more »,107,1999,138016.7079,24549084.74,8315102.908,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1960,0,1,0,4,6.8,Female,Séta a Holdon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0814085,Stephen Sommers,tt0120616,The Mummy (1999) - IMDb,985,190,48,7,322043, 7 May 1999 (USA)    See more »,125,1999,76048917.49,140280484.2,272228000.9,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1962,0,0,1,4,6.43,Male,The Mummy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0748928,Alan Rudolph,tt0120618,Breakfast of Champions (1999) - IMDb,134,42,42,4.6,6931, 21 April 1999 (France)    See more »,110,1999,74218.8972,21042072.64,307512.3565,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1943,1,0,0,4,6.57,Male,Breakfast of Champions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0438279,Jonathan Kaplan,tt0120620,Brokedown Palace (1999) - IMDb,188,70,44,6.4,18881, 30 March 2000 (Netherlands)    See more »,100,1999,6788902.091,43837651.33,17735512.58,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1947,0,1,0,4,6.93,Male,Brokedown Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0004056,Andrew Stanton,tt0120623,A Bug's Life (1998) - IMDb,320,117,77,7.2,215262, 12 February 1999 (Iceland)    See more »,95,1998,525796.9087,216733348.2,294021682.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1965,0,0,0,4,7.85,Male,A Bug's Life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0005124,John Lasseter,tt0120623,A Bug's Life (1998) - IMDb,320,117,77,7.2,215262, 12 February 1999 (Iceland)    See more »,95,1998,525796.9087,216733348.2,294021682.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1957,0,0,1,4,7.65,Male,A Bug's Life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
