director_ids,director_name,average_rating_value,average_rating_count,movies_produced,career_Length,CareerStartYear,Gender,birthYear,median_inter_event_time,average_inter_event_time,total_review_count_user,total_review_count_critic,total_metascore,median_metascore,total_awards_won,total_awards_nominated,total_gross_value,total_budget_value,average_runtime_of_movie,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,total_genre_Action,total_genre_Adult,total_genre_Adventure,total_genre_Animation,total_genre_Biography,total_genre_Comedy,total_genre_Crime,total_genre_Documentary,total_genre_Drama,total_genre_Family,total_genre_Fantasy,total_genre_Film_Noir,total_genre_Game_Show,total_genre_History,total_genre_Horror,total_genre_Music,total_genre_Musical,total_genre_Mystery,total_genre_News,total_genre_None,total_genre_Reality_TV,total_genre_Romance,total_genre_Sci_Fi,total_genre_Short,total_genre_Sport,total_genre_Talk_Show,total_genre_Thriller,total_genre_War,total_genre_Western,average_movie_per_year,num_genres_directed
nm0452319,Beeban Kidron,5.9,78628.0,1,38,1967,Male,1961,0.0,0.0,261,145,44,44.0,0.0,0.0,60700013.75694661,60393486.61562898,108.0,1,0,0,4,6.48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03,3
nm0453518,Jee-woon Kim,6.4,115802.0,1,16,1998,Male,1964,0.0,0.0,260,377,54,54.0,0.0,0.0,13652142.521803206,51082004.70131336,107.0,1,0,0,8,7.52,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06,3
nm0456732,Karey Kirkpatrick,6.8,129540.0,1,1,2006,Male,1964,0.0,0.0,250,165,67,67.0,0.0,0.0,219678869.8299009,113368497.03006136,83.0,0,0,0,3,6.83,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4
nm0457565,Ryûhei Kitamura,6.05,31074.0,2,17,1996,Male,1969,4.0,4.0,288,307,84,42.0,0.0,0.0,182351.02367970964,23349011.19097832,92.0,1,0,0,4,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.12,3
nm0459170,Randal Kleiser,7.2,173852.0,1,10,1969,Male,1946,0.0,0.0,354,125,70,70.0,0.0,0.0,624211609.5598773,20651023.695187826,110.0,1,0,0,8,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1,2
nm0460206,Brian Klugman,7.1,61033.0,1,1,2012,Male,1975,0.0,0.0,134,215,37,37.0,0.0,0.0,13398321.39542569,7030246.033692753,102.0,0,0,1,4,7.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.0,4
nm0462895,David Koepp,6.46,84116.8,5,22,1994,Male,1963,4.0,4.0,1430,993,278,66.0,0.0,0.0,158964248.8814363,213159930.954337,99.0,0,0,1,8,7.38,2,0,0,0,0,2,2,0,1,0,1,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,3,0,0,0.23,9
nm0466349,Baltasar Kormákur,6.72,103088.0,4,16,2000,Male,1966,2.0,1.67,641,930,209,53.0,0.0,0.0,209774507.41382307,169620018.4664337,105.5,0,1,0,8,7.22,2,0,1,0,1,1,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0.25,9
nm0467225,Peter Kosminsky,7.2,25898.0,1,16,1987,Male,1956,0.0,0.0,171,103,61,61.0,0.0,0.0,26294962.57203343,25738178.214535214,109.0,1,0,0,4,7.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,1
nm0469694,Wayne Kramer,6.9,24401.0,2,18,1992,Male,1965,6.0,6.0,289,243,107,53.5,0.0,1.0,13432913.698746992,29470041.628201805,107.0,0,1,0,4,6.9,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.11,4
nm0471086,Marco Kreuzpaintner,7.5,15010.0,1,37,1971,Male,1977,0.0,0.0,81,68,42,42.0,0.0,0.0,294077.683598542,16474786.431417558,120.0,1,0,0,3,7.33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.03,3
nm0472495,Lisa Krueger,5.2,3208.0,1,5,1996,Female,1961,0.0,0.0,39,41,44,44.0,0.0,0.0,54577.43809667604,5141700.612047108,98.0,0,1,0,4,6.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2
nm0474955,Roger Kumble,6.0,99008.0,2,4,1999,Male,1966,3.0,3.0,1154,198,88,44.0,0.0,0.0,106881924.4320586,87746775.75270599,92.5,1,0,0,3,6.07,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,3
nm0476201,Karyn Kusama,5.8,71317.33,3,10,2000,Female,1968,4.5,4.5,916,573,153,47.0,0.0,0.0,61316463.76331927,113020850.2056392,101.67,1,0,0,3,6.33,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3,6
nm0477035,Corey Yuen,5.8,140674.0,2,25,1982,Male,1951,4.0,4.0,643,279,89,44.5,0.0,0.0,41373434.771065265,63540589.37696858,89.5,0,0,1,8,7.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08,4
nm0477129,Ken Kwapis,6.15,27380.75,4,44,1972,Male,1957,3.0,3.33,533,489,203,56.0,0.0,0.0,172146222.80387652,140011687.85951206,105.25,1,0,0,4,6.8,0,0,1,0,2,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.09,6
nm0477597,Dagur Kári,6.9,3640.0,1,11,1999,Male,1973,0.0,0.0,15,61,40,40.0,0.0,0.0,25718.735736653573,4896597.815485925,99.0,1,0,0,4,7.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,1
nm0481418,Richard LaGravenese,6.77,42585.67,3,16,1998,Male,1959,7.5,7.5,587,337,180,64.0,0.0,0.0,95857401.59158161,118852844.86603402,115.67,0,0,1,8,7.07,0,0,0,0,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.19,6
nm0484901,Michael Landon Jr.,6.0,813.0,1,23,1991,Male,1964,0.0,0.0,7,15,19,19.0,0.0,0.0,1505283.379382642,3518982.546090476,105.0,0,1,0,4,7.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04,2
nm0484907,Christopher Landon,5.65,30903.5,2,17,1999,Male,1975,1.0,1.0,259,366,74,37.0,0.0,0.0,39563542.42207128,21480272.13124,88.5,0,0,1,6,5.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12,4
nm0490582,Laura Lau,5.3,18848.0,1,1,2011,Female,1963,0.0,0.0,154,218,49,49.0,0.0,0.0,15184755.428314894,2418873.31865922,86.0,0,0,1,4,5.35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,5
nm0497528,Jieho Lee,6.9,31609.0,1,9,1999,Male,1973,0.0,0.0,107,70,37,37.0,0.0,0.0,26753.68026575283,13728988.692847965,95.0,0,1,0,2,6.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.11,3
nm0499724,Michael Lehmann,5.6,63041.0,1,18,1985,Male,1957,0.0,0.0,207,138,53,53.0,0.0,0.0,61031304.40853846,27346814.35294367,96.0,1,0,0,8,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06,2
nm0500343,Eric Leighton,6.5,39287.0,1,1,2000,Male,1962,0.0,0.0,241,144,56,56.0,0.0,0.0,236086433.27846783,218522276.0120021,82.0,0,0,1,4,7.18,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,4
nm0500444,Danny Leiner,6.13,92203.33,3,14,1992,Male,1961,2.5,2.5,820,276,151,57.0,0.0,0.0,107826029.50377321,36600605.65718584,86.0,1,0,0,8,5.98,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.21,6
nm0501185,Michael Lembeck,5.38,23847.5,4,23,1988,Male,1948,2.0,2.67,405,347,160,40.0,0.0,0.0,430786429.70080006,211685631.80735412,102.5,1,0,0,8,6.52,0,0,1,0,0,4,1,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,6
nm0501435,Kasi Lemmons,5.85,4351.0,2,18,1996,Female,1961,16.0,16.0,226,72,126,63.0,0.0,0.0,35901971.37578174,31174331.882211585,101.0,0,1,0,6,7.5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.11,4
nm0502073,Thomas Lennon,4.8,7575.0,1,9,2005,Male,1970,0.0,0.0,42,73,41,41.0,0.0,0.0,5653.075186945344,2837889.1500729644,98.0,0,0,0,8,6.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,2
nm0502954,John R. Leonetti,4.55,61718.5,2,18,1997,Male,1956,17.0,17.0,559,334,48,24.0,0.0,0.0,160386459.35237405,63693874.54911619,97.0,0,0,1,8,6.32,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0.11,7
nm0504642,Louis Leterrier,6.83,212763.25,4,15,2002,Male,1973,3.0,4.67,1543,884,203,50.5,0.0,0.0,217251998.64489517,220868199.8906329,98.25,1,0,0,8,6.98,3,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0.27,7
nm0505152,Brian Levant,4.67,22556.75,4,28,1983,Male,1952,3.0,3.33,406,293,110,27.0,0.0,0.0,341607194.21510816,280318221.3846515,94.5,0,0,1,4,5.2,1,0,2,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0.14,7
nm0506613,Shawn Levy,6.11,114761.7,10,21,1994,Male,1968,1.0,1.33,2656,1717,441,45.0,0.0,0.0,1292513483.4234297,791493851.6440892,101.7,0,1,0,8,7.7,1,0,4,0,0,9,2,0,2,6,2,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0.48,12
nm0506802,Ben Lewin,7.2,36794.0,1,46,1967,Male,1946,0.0,0.0,127,335,79,79.0,0.0,1.0,7026887.919503992,1171707.672282125,95.0,1,0,0,4,6.6,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02,4
nm0509448,Jonathan Liebesman,5.63,102869.75,4,15,2000,Male,1976,3.0,3.67,1489,994,120,30.0,0.0,0.0,413978385.05687886,353040831.6726105,94.25,1,0,0,4,5.72,2,0,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.27,8
nm0510674,Kevin Lima,6.37,107013.67,3,13,1995,Male,1962,4.0,4.0,743,464,189,75.0,0.0,0.0,592724476.4411969,492359334.0065935,98.33,1,0,0,4,7.28,0,0,2,2,0,2,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0.23,8
nm0510731,Doug Liman,7.46,205873.4,5,21,1994,Male,1965,3.5,4.5,2410,1261,351,71.0,0.0,0.0,356038816.32820386,355507819.5665344,107.6,0,1,0,8,7.5,2,0,1,0,1,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0.24,9
nm0510912,Justin Lin,6.7,110506.83,6,20,1997,Male,1971,3.0,2.8,1584,1209,324,53.5,0.0,0.0,665051888.6081238,520044437.2708693,108.67,0,1,0,4,7.2,3,0,1,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0.3,9
nm0514546,Dwight H. Little,4.6,22819.0,1,20,1985,Male,1956,0.0,0.0,145,93,40,40.0,0.0,0.0,47599719.84211398,37745929.13476811,97.0,1,0,0,4,5.38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05,4
nm0515234,Christopher Livingston,6.7,448.0,1,1,1999,Male,1964,0.0,0.0,19,24,48,48.0,0.0,0.0,144304.49107801914,2122905.3487020102,108.0,0,0,1,4,5.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,3
nm0515891,Luis Llosa,4.6,75370.0,1,14,1984,Male,1951,0.0,0.0,274,118,37,37.0,0.0,0.0,123567061.13840955,84818308.73775628,89.0,0,0,1,8,4.65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07,4
nm0518644,Richard Loncraine,6.07,36126.0,3,45,1970,Male,1946,5.0,5.0,518,367,159,55.0,0.0,0.0,95603994.37242852,124258726.20838882,98.33,1,0,0,8,7.32,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.07,6
nm0518836,Kenneth Lonergan,7.1,17640.5,2,12,2000,Male,1962,11.0,11.0,350,238,146,73.0,0.0,0.0,15790307.952895787,18988793.47543338,130.5,0,0,1,8,7.57,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,1
nm0520485,Peter Lord,7.0,142954.0,1,24,1977,Male,1953,0.0,0.0,359,186,88,88.0,0.0,0.0,183034112.70613563,77125509.18070662,84.0,0,1,0,4,7.25,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,5
nm0520488,Phil Lord,7.37,313492.0,3,13,2002,Male,1975,1.0,1.0,1142,1147,223,71.0,0.0,0.0,656414790.6605363,170183551.9231293,107.0,0,0,1,3,7.73,3,0,1,1,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,7
nm0521974,Todd Louiso,7.0,6347.0,1,8,1995,Male,1970,0.0,0.0,94,54,58,58.0,0.0,0.0,340586.87776839087,1608636.1384084509,90.0,0,1,0,4,6.92,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,2
nm0524108,Craig Lucas,6.6,2158.0,1,1,2005,Male,1951,0.0,0.0,57,44,62,62.0,0.0,0.0,500690.4981609658,5850948.131721468,92.0,0,1,0,8,6.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2
nm0525303,Baz Luhrmann,7.08,218214.75,4,22,1992,Male,1962,5.0,5.67,4037,1048,234,57.5,0.0,0.0,415732576.4662955,403332613.8991599,138.75,0,0,1,8,7.07,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0.18,5
nm0525659,Robert Luketic,6.12,120246.0,5,17,1997,Male,1973,2.0,3.0,1203,745,188,32.0,0.0,0.0,447312829.76385033,258765252.09822986,104.2,1,0,0,4,6.22,1,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0.29,6
nm0526019,Diego Luna,6.4,2603.0,1,8,2007,Male,1979,0.0,0.0,30,47,51,51.0,0.0,0.0,6104531.057899212,10997439.06248,102.0,0,0,1,3,7.53,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,2
nm0527109,Rod Lurie,6.68,26457.5,6,14,1998,Male,1962,1.0,2.4,1060,628,316,52.5,0.0,0.0,77845949.09964481,218623951.94046208,115.17,0,1,0,4,6.4,2,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0.43,6
nm0528718,Jonathan Lynn,6.1,48712.0,2,19,1985,Male,1943,3.0,3.0,378,165,100,50.0,0.0,0.0,145267625.64611346,94160887.25759313,110.5,0,0,1,4,7.35,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.11,5
nm0531817,Kevin Macdonald,6.2,54487.0,1,17,1995,Male,1967,0.0,0.0,194,216,55,55.0,0.0,0.0,23557871.67409932,30235916.483240247,114.0,1,0,0,4,7.35,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,4
nm0532235,Seth MacFarlane,6.47,249331.33,3,21,1995,Male,1973,1.5,1.5,1276,1046,154,48.0,0.0,0.0,389609975.65254796,175024844.98402628,112.33,0,0,0,4,7.22,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.14,4
nm0533284,David Mackenzie,7.9,31010.0,1,20,1997,Male,1966,0.0,0.0,146,229,88,88.0,0.0,0.0,27727420.89,12386400.0,102.0,1,0,0,4,7.35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2
nm0533744,Alison Maclean,7.0,6261.0,1,12,1988,Female,1958,0.0,0.0,87,74,76,76.0,0.0,0.0,2268119.15090439,4422719.476462522,107.0,1,0,0,8,6.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,1
nm0536632,Sharon Maguire,7.1,21254.0,1,50,1967,Female,1960,0.0,0.0,72,158,59,59.0,0.0,0.0,24865145.773,36127000.0,123.0,1,0,0,3,6.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02,2
nm0540532,William Malone,4.45,31672.5,2,23,1980,Male,1953,3.0,3.0,925,251,44,22.0,0.0,0.0,93507208.07416408,133018966.06480026,97.0,1,0,0,8,5.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.09,4
nm0549658,Richard Marquand,8.4,700784.0,1,27,1957,Male,1937,0.0,0.0,651,197,53,53.0,0.0,0.0,908041641.1387603,95467252.05306467,131.0,1,0,0,8,7.2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.04,4
nm0550881,Frank Marshall,7.3,49936.0,1,25,1982,Female,1946,0.0,0.0,265,119,64,64.0,0.0,0.0,115626694.04214664,56684248.51503068,120.0,0,0,1,4,7.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,3
nm0551076,Neil Marshall,6.0,63543.0,1,10,1999,Male,1970,0.0,0.0,399,254,51,51.0,0.0,0.0,14571488.660176706,39902117.88272031,113.0,0,1,0,3,6.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.1,3
nm0551128,Rob Marshall,6.65,113132.5,2,18,1997,Male,1960,9.0,9.0,1339,551,123,61.5,0.0,0.0,224156190.5406978,179319843.1114812,135.0,1,0,0,3,6.33,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.11,6
nm0551358,Joshua Marston,7.5,30750.0,1,15,1990,Male,1968,0.0,0.0,173,154,87,87.0,0.0,0.0,9839907.7546101,4529511.496172174,101.0,1,0,0,8,7.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,2
nm0552140,Darnell Martin,7.0,15741.0,1,19,1990,Male,1964,0.0,0.0,90,79,65,65.0,0.0,0.0,10819082.853920918,15960847.153088124,109.0,1,0,0,4,7.28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,3
nm0552358,Mars Callahan,7.0,8600.0,1,2,2001,Male,1971,0.0,0.0,114,40,36,36.0,0.0,0.0,904148.4193177156,6434544.5536338035,99.0,0,1,0,6,6.43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,2
nm0553942,Steve Martino,6.87,96547.0,3,20,1996,Male,1959,3.5,3.5,447,644,187,67.0,0.0,0.0,533244720.9753842,329846476.6945094,87.33,1,0,0,8,6.72,0,0,3,3,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,5
nm0561813,Ron Maxwell,5.9,7019.0,2,43,1971,Male,1949,10.0,10.0,512,93,64,32.0,0.0,0.0,20253140.37097195,100895287.55886336,169.5,1,0,0,3,6.5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,3
nm0562266,John Maybury,7.1,94412.0,1,20,1986,Male,1958,0.0,0.0,263,161,44,44.0,0.0,0.0,9216897.663045555,42419373.95498064,103.0,1,0,0,4,6.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.05,4
nm0563243,Dan Mazer,6.0,60779.0,1,18,1999,Male,1971,0.0,0.0,189,164,18,18.0,0.0,0.0,36681873.5608,11870300.0,102.0,0,0,1,4,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,1
nm0563301,Craig Mazin,5.25,27445.0,2,9,2000,Male,1971,8.0,8.0,227,147,71,35.5,0.0,0.0,34433639.51739043,48266371.067189395,78.5,0,0,0,6,6.1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.22,5
nm0564827,Tim McCanlies,7.6,43935.0,1,6,1998,Male,1953,0.0,0.0,293,81,52,52.0,0.0,0.0,64531634.02641327,46753617.66348918,111.0,0,1,0,4,7.2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,3
nm0564928,Tim McCann,4.0,193.0,1,11,1995,Male,1968,0.0,0.0,11,16,41,41.0,0.0,0.0,3434.506553320501,365684.25823259173,78.0,1,0,0,4,5.7,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,5
nm0565336,Tom McCarthy,7.9,169534.5,2,13,2003,Male,1966,12.0,12.0,744,654,174,87.0,0.0,0.0,56876617.374251395,22087963.761058155,108.5,0,0,0,8,7.1,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,4
nm0566380,Jonas McCord,5.3,6582.0,1,20,1982,Male,1952,0.0,0.0,73,27,21,21.0,0.0,0.0,55732.47466361855,49813026.6619561,109.0,0,0,1,8,6.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.05,4
nm0566833,Craig McCracken,6.5,7864.0,1,11,1992,Male,1971,0.0,0.0,72,51,65,65.0,0.0,0.0,18357182.93705197,17694997.522492964,73.0,0,0,1,6,7.57,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09,6
nm0567050,Ian McCrudden,4.9,190.0,1,4,1999,Male,1971,0.0,0.0,11,8,22,22.0,0.0,0.0,2546.471007100578,321727.22768169024,91.0,1,0,0,4,7.22,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,3
nm0567126,Bruce McCulloch,5.05,13244.5,2,28,1975,Male,1961,3.0,3.0,252,94,67,33.5,0.0,0.0,76663684.88156714,100364888.34010157,83.0,0,0,0,4,6.82,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07,3
nm0569790,Douglas McGrath,7.03,17370.67,3,11,1996,Male,1958,5.0,5.0,351,257,205,68.0,0.0,0.0,46932043.21867413,46182003.25535109,120.67,0,0,1,4,7.35,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.27,5
nm0569891,Tom McGrath,6.97,200031.33,3,20,1991,Male,1964,2.5,2.5,695,578,181,61.0,0.0,0.0,707079976.3738769,471505334.4521822,90.0,0,0,0,4,6.8,2,0,2,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.15,6
nm0570912,Adam McKay,6.92,193366.17,6,41,1975,Male,1968,2.0,2.2,2347,1491,386,63.5,0.0,1.0,696830232.319927,439878621.97700757,109.33,0,0,1,3,7.3,2,0,0,0,1,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15,7
nm0571098,Dave McKean,6.9,20475.0,1,8,1998,Male,1963,0.0,0.0,151,114,55,55.0,0.0,0.0,1265207.5612664171,5850948.131721468,101.0,1,0,0,4,7.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,2
nm0573732,Sean McNamara,7.1,36367.0,1,23,1989,Male,1962,0.0,0.0,116,109,53,53.0,0.0,0.0,53037938.62272494,21769859.86793297,112.0,0,1,0,4,6.9,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,4
nm0573796,John McNaughton,6.5,91848.0,1,15,1984,Male,1950,0.0,0.0,390,67,52,52.0,0.0,0.0,54332261.36962929,36521048.34883691,108.0,1,0,0,4,6.42,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.07,4
nm0577647,Theodore Melfi,7.3,76519.0,1,16,1999,Male,1970,0.0,0.0,178,279,64,64.0,0.0,0.0,48537085.12837705,14296670.781224,102.0,0,1,0,1,7.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,2
nm0580337,Ismail Merchant,5.65,423.5,2,28,1974,Male,1936,2.0,2.0,29,62,116,58.0,0.0,0.0,1191443.8844568236,10342892.822210537,120.5,0,1,0,4,7.18,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,2
nm0580618,Michael Meredith,5.75,1604.0,2,8,2002,Male,1967,7.0,7.0,16,35,99,49.5,0.0,0.0,29501.54962027674,18516010.20939254,94.5,1,0,0,6,6.0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2
