director_ids,director_name,average_rating_value,average_rating_count,movies_produced,career_Length,CareerStartYear,Gender,birthYear,median_inter_event_time,average_inter_event_time,total_review_count_user,total_review_count_critic,total_metascore,median_metascore,total_awards_won,total_awards_nominated,total_gross_value,total_budget_value,budget_cur_AUD,budget_cur_CAD,budget_cur_EUR,budget_cur_GBP,budget_cur_INR,budget_cur_USD,average_runtime_of_movie,total_genre_Action,total_genre_Adult,total_genre_Adventure,total_genre_Animation,total_genre_Biography,total_genre_Comedy,total_genre_Crime,total_genre_Documentary,total_genre_Drama,total_genre_Family,total_genre_Fantasy,total_genre_Film_Noir,total_genre_Game_Show,total_genre_History,total_genre_Horror,total_genre_Music,total_genre_Musical,total_genre_Mystery,total_genre_News,total_genre_None,total_genre_Reality_TV,total_genre_Romance,total_genre_Sci_Fi,total_genre_Short,total_genre_Sport,total_genre_Talk_Show,total_genre_Thriller,total_genre_War,total_genre_Western,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,average_movie_per_year,num_countries_screened,num_genres_directed,num_languages_released
nm0004886,Bill Duke,5.85,1397.0,2,32,1978,Male,1943,2.0,2.0,29,52,73,36.5,0.0,0.0,10634959.0,11600000.0,0,0,0,0,0,1,98.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6,7.1,0.06,1,3,1
nm0004965,Adam Goldberg,5.4,1630.0,1,6,1998,Male,1970,0.0,0.0,40,21,39,39.0,0.0,0.0,2580.0,1650000.0,0,0,0,0,0,1,111.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.78,0.17,1,2,1
nm0005069,Spike Jonze,7.58,215131.0,4,23,1991,Male,1969,4.0,4.67,2705,1399,334,86.5,0.0,1.0,147883036.0,155000000.0,0,0,0,0,0,1,113.25,0,0,1,0,0,2,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4,7.42,0.17,1,7,2
nm0005101,Harmony Korine,6.13,47504.67,3,16,1997,Female,1973,7.5,7.5,997,563,135,53.0,0.0,0.0,14309424.0,15800000.0,0,0,0,0,0,1,98.33,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6.0,0.19,1,3,2
nm0005116,Mary Lambert,4.6,3705.0,1,24,1977,Female,1951,0.0,0.0,85,49,14,14.0,0.0,0.0,5217498.0,12500000.0,0,0,0,0,0,1,105.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,6.85,0.04,1,3,1
nm0005124,John Lasseter,7.38,324937.8,5,33,1979,Male,1957,4.0,4.0,2107,1034,390,77.0,0.0,0.0,1035915953.0,560000000.0,0,0,0,0,0,1,98.2,0,0,5,5,0,5,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,7.65,0.15,1,6,7
nm0005139,Mike Leigh,7.47,18431.0,6,47,1968,Male,1943,3.0,3.6,901,925,510,86.5,0.0,3.0,30649534.0,52700000.0,0,0,0,0,0,1,137.0,0,0,0,0,2,2,1,0,6,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,7.55,0.13,2,7,6
nm0005189,Jason Marsden,4.8,248.0,1,18,1997,Male,1975,0.0,0.0,5,9,22,22.0,0.0,0.0,2468.0,300000.0,0,0,0,0,0,1,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,7.7,0.06,1,1,1
nm0005190,Garry Marshall,5.85,56024.12,8,51,1966,Male,1934,2.0,2.43,1391,930,274,36.0,0.0,0.0,618308426.0,354000000.0,0,0,0,0,0,1,118.0,0,0,0,0,0,8,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,6.45,0.16,1,4,7
nm0005197,Des McAnuff,4.2,16863.0,1,3,1998,Female,1952,0.0,0.0,198,48,36,36.0,0.0,0.0,26000610.0,76000000.0,0,0,0,0,0,1,92.0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7.95,0.33,1,5,1
nm0005222,Sam Mendes,7.46,316232.57,7,23,1993,Male,1965,3.0,2.67,7437,2567,484,69.0,1.0,4.0,833503349.0,664000000.0,0,0,0,0,0,1,124.57,3,0,2,0,0,1,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,1,0,3,7.6,0.3,1,9,7
nm0005237,Anthony Minghella,7.3,135636.67,3,14,1990,Male,1954,3.5,3.5,1834,515,236,76.0,0.0,0.0,255576179.0,146000000.0,0,0,0,0,0,1,151.67,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,4,7.3,0.21,1,7,4
nm0005295,Trey Parker,7.07,111146.0,3,13,1992,Male,1969,3.5,3.5,1804,452,185,64.0,0.0,0.0,85365146.0,52000000.0,0,0,0,0,0,1,91.0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,7.5,0.23,1,6,4
nm0005303,Kimberly Peirce,6.67,69002.33,3,20,1994,Female,1967,7.0,7.0,911,624,200,61.0,1.0,4.0,57712314.0,57000000.0,0,0,0,0,0,1,110.0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,6.67,0.15,1,6,1
nm0005363,Guy Ritchie,7.11,325813.71,7,21,1995,Male,1968,2.0,2.83,3068,1708,353,55.0,0.0,0.0,481321431.0,324960000.0,0,0,0,1,0,0,112.43,4,0,3,0,0,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,1,0,0,4,7.85,0.33,2,7,7
nm0005366,Jay Roach,6.57,163983.0,7,23,1990,Male,1957,2.0,2.5,3245,1129,385,51.0,0.0,0.0,1013524555.0,371000000.0,0,0,0,0,0,1,101.43,2,0,1,0,0,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,3,6.9,0.3,1,7,6
nm0005367,Brian Robbins,5.56,24175.29,7,18,1995,Male,1963,2.0,2.17,880,537,268,43.0,0.0,0.0,207218532.0,262000000.0,0,0,0,0,0,1,98.71,0,0,1,0,0,6,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,4,6.22,0.39,1,9,2
nm0005387,Joe Roth,5.33,30353.0,3,21,1986,Female,1948,2.5,2.5,742,349,109,43.0,0.0,0.0,179822461.0,143665000.0,0,0,0,0,0,1,104.67,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,6.75,0.14,1,7,3
nm0005390,Patricia Rozema,6.6,4780.0,1,24,1985,Female,1958,0.0,0.0,25,72,63,63.0,0.0,0.0,17655201.0,10000000.0,0,0,0,0,0,1,101.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6.88,0.04,1,2,1
nm0005421,Ron Shelton,5.9,24429.0,4,16,1988,Male,1945,3.0,2.33,513,324,196,52.0,0.0,0.0,101354726.0,159000000.0,0,0,0,0,0,1,123.25,1,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,1,0,4,6.35,0.25,1,7,1
nm0005436,John Singleton,6.02,88759.0,5,21,1991,Male,1968,2.0,2.75,1275,651,217,49.0,0.0,0.0,328694579.0,218000000.0,0,0,0,0,0,1,110.2,4,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,5,0,0,0,0,1,4,6.75,0.24,1,6,3
nm0005509,Jon Turteltaub,6.44,115489.43,7,25,1989,Male,1963,3.0,2.83,1896,1076,310,45.0,0.0,0.0,728440418.0,585000000.0,0,0,0,0,0,1,117.43,3,0,3,0,0,2,0,0,2,4,3,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,3,0,0,0,1,0,4,6.72,0.28,1,10,4
nm0005540,Keenen Ivory Wayans,5.63,138228.33,3,17,1988,Male,1958,2.0,2.0,1699,282,118,41.0,0.0,0.0,297423501.0,101000000.0,0,0,0,0,0,1,93.33,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.08,0.18,1,2,1
nm0005561,Luke Wilson,5.5,5192.0,1,1,2005,Male,1971,0.0,0.0,27,31,44,44.0,0.0,0.0,127144.0,8000000.0,0,0,0,0,0,1,99.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,7.12,1.0,1,3,2
nm0005563,Irwin Winkler,6.4,17494.25,4,16,1991,Male,1931,2.0,2.33,781,337,180,43.5,0.0,0.0,51266003.0,119000000.0,0,0,0,0,0,1,121.0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,8.0,0.25,1,7,5
nm0005616,Aaron Woodley,5.5,670.0,1,11,1998,Male,1971,0.0,0.0,9,15,42,42.0,0.0,0.0,15979.0,4000000.0,0,0,0,0,0,1,99.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,6.9,0.09,1,4,1
nm0005647,Andrzej Bartkowiak,5.26,46062.8,5,10,2000,Male,1950,2.0,2.25,1779,620,178,36.0,0.0,0.0,179109500.0,183000000.0,0,0,0,0,0,1,103.6,5,0,1,0,0,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,4,7.18,0.5,1,8,5
nm0005759,Lajos Koltai,7.1,5690.0,1,1,2005,Male,1946,0.0,0.0,45,72,87,87.0,0.0,0.0,195888.0,2500000000.0,0,0,0,0,0,0,140.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8,7.32,1.0,1,3,3
nm0006445,Éric Rohmer,6.9,2102.0,1,48,1954,Male,1920,0.0,0.0,33,59,72,72.0,0.0,0.0,329845.0,39000000.0,0,0,0,0,0,0,129.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,7.75,0.02,1,4,1
nm0006476,Paul McGuigan,6.72,109090.25,4,18,1998,Male,1963,3.0,3.67,1139,632,165,38.0,0.0,0.0,72905227.0,135000000.0,0,0,0,0,0,1,111.25,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,2,0,0,0,1,2,0,0,0,4,0,0,1,0,0,8,6.78,0.22,1,8,2
nm0006487,Jim Sheridan,6.07,57825.33,3,23,1989,Male,1949,3.0,3.0,623,488,138,45.0,0.0,0.0,80766941.0,121000000.0,0,0,0,0,0,1,102.0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,8,7.72,0.13,1,7,2
nm0006554,Rodrigo García,6.6,19314.33,3,12,2000,Male,1959,1.5,1.5,300,463,161,57.0,0.0,2.0,4395486.0,37825000.0,0,0,0,0,0,1,110.33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,4,7.25,0.25,1,4,1
nm0006845,Sally Potter,6.9,2749.0,1,36,1969,Female,1949,0.0,0.0,48,75,55,55.0,0.0,0.0,396035.0,1000000.0,0,0,0,1,0,0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,6.77,0.03,1,2,1
nm0006846,Ric Roman Waugh,6.5,65996.0,1,18,1996,Male,1968,0.0,0.0,121,238,51,51.0,0.0,0.0,42919096.0,15000000.0,0,0,0,0,0,1,112.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,7.0,0.06,1,3,2
nm0006854,Roger Spottiswoode,6.72,65482.25,4,37,1980,Male,1945,8.0,6.33,667,419,204,50.5,0.0,0.0,160938527.0,240000000.0,0,0,0,0,0,1,117.5,2,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,1,0,0,4,6.85,0.11,2,10,5
nm0006874,Julie Davis,5.3,1613.0,1,8,1994,Female,1969,0.0,0.0,40,16,36,36.0,0.0,0.0,119664.0,500000.0,0,0,0,0,0,1,87.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,5.62,0.12,1,2,1
nm0006904,Tony Gilroy,6.73,137854.33,3,21,1992,Male,1956,2.5,2.5,1061,946,212,69.0,1.0,3.0,202750534.0,210000000.0,0,0,0,0,0,1,126.33,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,1,3,7.13,0.14,1,8,5
nm0006916,Michael Ritchie,5.8,988.0,1,44,1952,Male,1938,0.0,0.0,70,22,48,48.0,0.0,0.0,44757.0,10000000.0,0,0,0,0,0,1,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,6.25,0.02,1,2,1
nm0006960,John Madden,6.78,66589.83,6,45,1971,Male,1949,4.0,3.4,1694,1046,365,63.0,2.0,3.0,243889733.0,142000000.0,0,0,0,0,0,1,118.83,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0,0,8,7.05,0.13,1,7,6
nm0006969,Elizabeth Banks,5.4,91584.5,2,6,2010,Female,1974,2.0,2.0,544,404,81,40.5,0.0,0.0,192265151.0,35000000.0,0,0,0,0,0,1,104.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,7.25,0.33,1,3,1
nm0007082,John Stockwell,5.8,35958.0,4,20,1987,Male,1961,1.0,1.67,821,418,203,53.0,0.0,0.0,82545709.0,103000000.0,0,0,0,0,0,1,101.5,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,2,0,0,0,1,0,4,6.22,0.2,1,9,2
nm0007139,Hark Tsui,5.73,8983.0,3,33,1979,Male,1950,9.5,9.5,217,185,148,54.0,0.0,0.0,18536276.0,80000000.0,0,0,0,0,0,1,105.67,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,6.62,0.09,3,4,3
nm0007181,Yash Chopra,7.9,36072.0,1,46,1959,Male,1932,0.0,0.0,121,29,67,67.0,0.0,0.0,2921738.0,7000000.0,0,0,0,0,0,1,192.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,7.5,0.02,1,3,2
nm0007708,Paul Abascal,5.8,13301.0,1,17,1988,Male,1958,0.0,0.0,138,76,38,38.0,0.0,0.0,15712072.0,20000000.0,0,0,0,0,0,1,84.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,7.15,0.06,1,4,2
nm0009190,J.J. Abrams,7.6,414747.2,5,18,1998,Male,1966,2.0,2.25,8468,2764,373,72.0,0.0,0.0,1683445225.0,785000000.0,0,0,0,0,0,1,126.6,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,0,0,0,4,7.92,0.28,1,6,5
nm0011470,Andrew Adamson,7.15,311015.25,4,8,2001,Male,1966,3.0,2.33,3335,952,296,75.0,0.0,0.0,1137446920.0,615000000.0,0,0,0,0,0,1,119.0,1,0,4,2,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,7.15,0.5,1,7,2
nm0014694,Karim Aïnouz,6.1,1837.0,1,22,1993,Male,1966,0.0,0.0,10,73,64,64.0,0.0,0.0,20262.0,4000000.0,0,0,0,0,0,1,106.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,6.83,0.05,2,2,3
nm0014960,Alexandre Aja,6.22,87617.0,4,14,1997,Male,1978,2.0,2.33,2010,1088,182,47.0,0.0,0.0,101117513.0,76200000.0,0,0,1,0,0,0,99.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,6.3,0.29,4,4,3
nm0015328,Salim Akil,5.7,5206.0,1,13,2000,Male,1964,0.0,0.0,48,81,54,54.0,0.0,0.0,24397469.0,17000000.0,0,0,0,0,0,1,116.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6.77,0.08,1,2,1
nm0015359,Fatih Akin,6.6,24277.0,3,20,1995,Male,1973,3.0,3.0,116,333,181,56.0,0.0,0.0,1888310.0,34700000.0,0,0,0,0,0,1,113.33,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,7.73,0.15,5,4,8
nm0016475,Barbara Albert,5.9,260.0,1,10,1997,Female,1970,0.0,0.0,5,16,56,56.0,0.0,0.0,509.0,2000000.0,0,0,1,0,0,0,88.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6.45,0.1,2,1,1
nm0018133,Patrick Alessandrin,6.5,37766.0,1,21,1989,Male,1961,0.0,0.0,43,114,64,64.0,0.0,0.0,36039.0,12000000.0,0,0,1,0,0,0,101.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,5.9,0.05,1,3,1
nm0018735,Scott Alexander,5.7,7023.0,1,13,1988,Male,1963,0.0,0.0,68,28,7,7.0,0.0,0.0,6982680.0,10000000.0,0,0,0,0,0,1,81.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7.68,0.08,1,2,1
nm0018963,Sherman Alexie,6.9,462.0,1,1,2002,Male,1966,0.0,0.0,14,8,49,49.0,0.0,0.0,174682.0,200000.0,0,0,0,0,0,1,103.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.05,1.0,1,2,1
nm0019242,Daniel Alfredson,7.25,64630.5,2,18,1992,Male,1959,0.0,0.0,239,434,126,63.0,0.0,0.0,12131536.0,8000000.0,0,0,1,0,0,0,138.0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,6.9,0.11,1,4,4
nm0019247,Tomas Alfredson,7.55,164133.5,2,22,1990,Male,1965,3.0,3.0,1039,938,167,83.5,0.0,0.0,26225814.0,24000000.0,0,0,0,0,0,1,118.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,7.5,0.09,2,5,6
nm0019341,Daniel Algrant,5.5,9963.0,1,10,1993,Male,1959,0.0,0.0,80,41,53,53.0,0.0,0.0,121972.0,22000000.0,0,0,0,0,0,1,100.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5.77,0.1,1,2,1
nm0020150,Britt Allcroft,3.6,2917.0,1,1,2000,Female,1943,0.0,0.0,119,45,19,19.0,0.0,0.0,15911333.0,19000000.0,0,0,0,0,0,1,85.0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.23,1.0,1,5,1
nm0020728,Kevin Allen,5.4,6752.5,2,8,1997,Male,1962,5.0,5.0,75,88,85,42.5,0.0,0.0,23408438.0,30000000.0,0,0,0,0,0,1,93.0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,8,5.52,0.25,1,6,1
nm0021249,Roger Allers,7.27,245702.67,3,21,1994,Male,1949,10.0,10.0,788,325,193,61.0,0.0,0.0,507422365.0,142000000.0,0,0,0,0,0,1,86.33,0,0,2,3,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7.82,0.14,1,6,2
nm0021899,Michael Almereyda,6.0,8142.0,1,16,1985,Male,1959,0.0,0.0,167,86,70,70.0,1.0,2.0,1568749.0,2000000.0,0,0,0,0,0,1,112.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,6.4,0.06,1,3,1
nm0023355,Christian Alvart,6.5,92555.0,2,40,1970,Male,1974,0.0,0.0,491,385,53,26.5,0.0,0.0,23574539.0,59000000.0,0,0,0,0,0,1,108.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,0,0,3,6.7,0.05,2,5,3
nm0024622,Alejandro Amenábar,7.63,131670.67,3,18,1992,Male,1972,4.0,4.0,1427,579,203,74.0,0.0,0.0,99176030.0,97000000.0,0,0,0,0,0,1,117.67,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,8,7.75,0.17,2,7,4
nm0025241,Vicente Amorim,6.2,5751.0,1,12,1997,Male,1966,0.0,0.0,42,69,40,40.0,0.0,0.0,23091.0,15000000.0,0,0,0,0,0,1,92.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,6.2,0.08,1,3,3
nm0025978,Allison Anders,6.1,714.0,1,13,1987,Female,1954,0.0,0.0,22,29,62,62.0,0.0,0.0,177840.0,250000.0,0,0,0,0,0,1,92.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,6.7,0.08,1,2,1
nm0026442,Brad Anderson,6.5,80723.8,5,16,1995,Male,1964,3.0,3.0,1355,671,312,61.0,0.0,0.0,7068547.0,32500000.0,0,0,0,0,0,1,101.6,0,0,0,0,0,1,1,0,3,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,3,0,0,1,0,0,4,6.93,0.31,3,7,5
nm0027271,Paul W.S. Anderson,6.07,138717.86,7,19,1994,Male,1965,2.0,2.5,4594,1586,251,35.0,0.0,0.0,305284325.0,398000000.0,0,0,0,0,0,1,100.71,6,0,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,6,0,0,0,4,0,0,0,0,1,4,6.12,0.37,2,7,5
nm0027572,Wes Anderson,7.64,216661.43,7,21,1994,Male,1969,3.0,2.67,3799,2304,546,83.0,0.0,0.0,230932724.0,178500000.0,0,0,0,0,0,1,99.0,0,0,5,1,0,7,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,7.73,0.33,1,7,8
nm0027948,Roberto Andò,7.0,3157.0,1,14,2000,Male,1959,0.0,0.0,6,57,42,42.0,0.0,0.0,48125.0,5000000.0,0,0,1,0,0,0,94.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6.8,0.07,1,2,3
nm0028764,Mark Andrews,7.2,282358.0,1,8,2005,Male,1968,0.0,0.0,431,491,69,69.0,0.0,0.0,237282182.0,185000000.0,0,0,0,0,0,1,93.0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.28,0.12,1,5,1
nm0029242,André Téchiné,6.1,1085.0,1,46,1969,Male,1943,0.0,0.0,6,47,57,57.0,0.0,0.0,275376.0,8000000.0,0,0,1,0,0,0,116.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,6.85,0.02,1,1,1
nm0030735,Nimród Antal,6.5,75191.5,4,17,1994,Male,1973,2.0,2.33,1174,796,227,52.5,0.0,0.0,87211772.0,186000000.0,0,0,0,0,0,0,96.75,2,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,0,0,1,0,0,4,7.0,0.24,2,9,4
nm0031078,Steve Antin,6.4,62768.0,1,5,2006,Male,1958,0.0,0.0,222,196,47,47.0,0.0,0.0,39440655.0,55000000.0,0,0,0,0,0,1,119.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,6.65,0.2,1,4,2
nm0031976,Judd Apatow,6.6,185589.6,5,24,1992,Male,1967,2.5,2.5,1976,1310,352,73.0,0.0,0.0,487323538.0,201000000.0,0,0,0,0,0,1,130.0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,4,6.9,0.21,1,3,3
nm0033005,Vicente Aranda,6.7,3179.0,1,37,1965,Male,1926,0.0,0.0,34,27,55,55.0,0.0,0.0,279605.0,4800000.0,0,0,1,0,0,0,115.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,6.28,0.03,1,4,1
nm0036349,Andrea Arnold,6.1,7202.0,1,16,1996,Female,1961,0.0,0.0,76,160,70,70.0,0.0,2.0,96889.0,5000000.0,0,0,0,1,0,0,129.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,7.32,0.06,1,2,1
nm0037247,Guillermo Arriaga,6.8,15670.0,1,9,2000,Male,1958,0.0,0.0,57,128,45,45.0,0.0,0.0,200399.0,20000000.0,0,0,0,0,0,1,107.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,7.7,0.11,1,3,2
nm0037708,Miguel Arteta,6.45,34846.25,4,18,1997,Male,1965,5.0,4.67,625,477,264,67.0,0.0,0.0,97298155.0,54250000.0,0,0,0,0,0,1,90.0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,6,6.4,0.22,1,4,2
